prior_std,recovered_prior_std,likelihood_std,recovered_likelihood_std (with prior),recovered_likelihood_std (without prior),initial_nll (with prior),recovered_nll (with prior),recovered_nll (without prior),AIC (with prior),AIC (without prior),BIC (with prior),BIC (without prior)
17,16.982630563417175,10,9.558986930222186,9.515816639614645,141.62455092452132,141.5522669226741,146.8755685971517,287.1045338453482,295.7511371943034,290.4822927535761,297.4400166484173
1,0.8315306057510674,19,2.225771531474871,1.2449899833520628,49.220409502471014,46.761248038648276,65.52263994681417,97.52249607729655,133.04527989362833,100.90025498552443,134.73415934774226
11,13.674360184153798,10,10.866190030973728,9.617691580253938,143.46091601277146,142.3943358151824,147.3017142146643,288.7886716303648,296.6034284293286,292.16643053859264,298.2923078834425
3,2.319994846697124,5,9.490174856683751,3.3166246754222652,90.77390750740307,89.2592518121332,104.71544678415435,182.5185036242664,211.4308935683087,185.89626253249426,213.11977302242263
8,7.087025919623826,12,11.68382359181059,8.345656468141225,129.19602523475433,128.82228224049726,141.62719533270388,261.6445644809945,285.25439066540775,265.0223233892224,286.9432701195217
16,17.165400551822398,6,7.61562745191826,7.399324156252027,136.75396821265343,134.37202150530763,136.81308870211913,272.74404301061526,275.62617740423826,276.1218019188431,277.3150568583522
11,10.089946689317308,9,8.753212080410474,8.429116697639193,132.4669280266752,132.31262608193356,142.0252184190491,268.6252521638671,286.0504368380982,272.003011072095,287.73931629221215
10,13.109737052876653,5,5.412866611416176,5.241660297682964,122.04418679926673,121.1604465228448,123.02307133398071,246.3208930456896,248.04614266796142,249.69865195391745,249.73502212207535
4,4.676773732027007,17,12.124873730661738,5.343220284819119,116.34694173012362,115.68795296450264,123.7906800502274,235.37590592900528,249.5813601004548,238.75366483723315,251.27023955456872
4,2.7973399274192854,9,499.6710241457881,4.870831775266876,101.1918075959691,97.90410421273918,120.08812821810682,199.80820842547837,242.17625643621363,203.18596733370623,243.86513589032756
17,17.13329743589168,9,8.709104719335786,8.362115733085455,138.77219768134046,138.73572310530227,141.70600610991227,281.47144621060454,285.41201221982453,284.8492051188324,287.10089167393846
4,3.9263495462208393,6,6.561182738515999,4.0987800545600095,105.38526888842492,105.3440877714094,113.18511905637132,214.6881755428188,228.37023811274264,218.06593445104667,230.05911756685657
3,2.6264132440627384,8,9.745707457982679,3.84382660488526,94.44644512172442,93.98010987611082,110.61627259403056,191.96021975222163,223.23254518806112,195.3379786604495,224.92142464217505
5,3.9878150767796376,12,307.5153448240575,5.813776669481395,113.26495372636751,112.08398758652532,127.16675737796638,228.16797517305065,256.33351475593275,231.5457340812785,258.0223942100467
17,500.0,3,2.6786573050611135,2.678618986480512,97.90215855964288,96.17052918314451,96.16959656110063,196.34105836628902,194.33919312220127,199.71881727451688,196.0280725763152
11,406.7135940100891,1,0.9617731423465432,0.9617695792936471,55.61955396975032,55.19846869822017,55.198311439391325,114.39693739644034,112.39662287878265,117.77469630466821,114.08550233289658
16,14.328572555306671,17,15.43652042172523,13.356735938477899,151.2239497766708,150.8191347090174,160.4380760396757,305.6382694180348,322.8761520793514,309.01602832626264,324.56503153346534
7,5.857923450689605,8,8.502615087321013,7.120392403256546,120.53048862271757,119.7007976484895,135.2760595401302,243.401595296979,272.5521190802604,246.77935420520686,274.24099853437434
10,11.030455479523942,16,12.984467256424251,9.98123311168109,142.37745323201622,141.91809755734334,148.78580407039289,287.8361951146867,299.57160814078577,291.21395402291455,301.2604875948997
4,3.9159819235530677,8,12.782815390739628,5.373542916180482,110.01363224669834,109.56604513113834,124.01706470504207,223.13209026227668,250.03412941008415,226.50984917050454,251.72300886419808
1,0.9599671037018533,19,2.1769890862856065,1.2349088383747513,52.727311753742555,51.56948117433652,65.19742952938128,107.13896234867303,132.39485905876256,110.51672125690091,134.0837385128765
6,6.876585528374918,3,2.930954376582613,2.8460500004832654,96.64193962640489,96.43217764570105,98.59482256175482,196.8643552914021,199.18964512350965,200.24211419962995,200.87852457762358
11,10.534954665963257,3,3.0716278494348193,3.041381036626065,100.04610512032119,100.01405486652891,101.25001235867381,204.02810973305782,204.50002471734763,207.40586864128568,206.18890417146156
12,394.8665679740215,1,1.151091399720972,1.1510864089545236,63.16067962266117,62.38554053446486,62.38579051730088,128.77108106892973,126.77158103460177,132.1488399771576,128.4604604887157
19,17.46363209380009,13,13.181118173661392,12.007296860536949,150.99235568805048,150.89141940095857,156.17809726499434,305.78283880191714,314.35619452998867,309.160597710145,316.0450739841026
17,22.944798626777057,8,8.15184593813653,7.968684864860995,139.11170727692203,138.31027019884485,139.77833944615935,280.6205403976897,281.5566788923187,283.99829930591756,283.24555834643263
18,15.214700923196903,10,9.227976276268631,9.172179850075336,139.86143972149713,139.38203407871208,145.4034880854786,282.76406815742416,292.8069761709572,286.141827065652,294.49585562507116
18,20.338380658379343,18,19.316068332765727,16.130435398296175,162.75098032366924,162.33695350706836,167.96824252102851,328.6739070141367,337.93648504205703,332.0516659223646,339.62536449617096
2,1.90601966018476,6,40.78634419413397,2.4949948927982857,82.35955157076151,82.50749733604272,93.3290101752024,169.01499467208544,188.6580203504048,172.3927535803133,190.34689980451873
16,500.0,1,1.1401776612008006,1.1401753257447302,63.89068102780965,62.00588671993222,62.00482661811071,128.01177343986444,126.00965323622142,131.3895323480923,127.69853269033536
6,4.90068669424489,19,15.910821960545695,7.16240143024183,119.92889249860332,118.51987253570101,135.5113563717215,241.03974507140202,273.022712743443,244.41750397962988,274.7115921975569
2,2.1154155727633106,1,0.9460446472339503,0.9219560192042768,51.0446691802604,50.89247857423685,53.50716687196318,105.7849571484737,109.01433374392636,109.16271605670157,110.70321319804029
9,5.483252893410842,1,0.9834154666412853,1.0124229069592205,56.14312432768726,55.455295040295375,57.25139371065481,114.91059008059075,116.50278742130962,118.28834898881863,118.19166687542355
9,7.715549352970727,15,39.60204542845632,10.335618648617137,138.6877381971921,137.74227402910378,150.1813809587883,279.48454805820757,302.3627619175766,282.8623069664354,304.05164137169055
4,3.7781808248522686,5,3.8411131950283735,3.2825284038800024,97.47654947284576,96.3922442225961,104.30211404798771,196.7844884451922,210.60422809597543,200.16224735342007,212.29310755008936
15,10.883748807673973,14,499.99988021016526,12.176919650478215,145.43779412620322,152.22446375042546,156.73887888326078,308.4489275008509,315.47775776652156,311.8266864090788,317.1666372206355
4,4.496796556792011,15,6.25967320138602,4.64219760237609,110.59080066131962,108.56980396984099,118.1650576591821,221.13960793968198,238.3301153183642,224.51736684790984,240.01899477247812
11,4.797095256165632,1,0.909354065826236,0.97467968862675,54.47455328921478,52.250642469096704,55.731676014671095,108.50128493819341,113.46335202934219,111.87904384642128,115.15223148345612
17,15.885251456423992,14,21.063008879463705,17.068606720072605,162.49221170102066,158.36719751448487,170.20347705578266,320.73439502896974,342.4069541115653,324.1121539371976,344.09583356567924
8,6.700234931255708,19,17.477774268883753,8.948466762633442,131.08096172513348,130.10088892094745,144.4168152380965,264.2017778418949,290.833630476193,267.57953675012277,292.5225099303069
13,12.893259897028852,11,10.642512079391988,9.639760326645128,140.9868951330569,140.95997383581303,147.393395651824,285.91994767162606,296.786791303648,289.2977065798539,298.4756707577619
3,2.6879748260237615,15,500.0,4.6151924695884565,96.92847331270038,96.30873403353102,117.93168278249456,196.61746806706205,237.86336556498912,199.9952269752899,239.55224501910305
4,3.88794167772256,16,12.782632385862248,4.921891151372994,109.38388675577148,109.30314737952848,120.50524448372617,222.60629475905696,243.01048896745235,225.98405366728483,244.69936842156628
17,13.695052689134082,11,11.360083597587026,11.19152301618149,144.47704879927565,143.4900166728163,153.3637720042343,290.9800333456326,308.7275440084686,294.35779225386045,310.41642346258254
3,3.4134644209327036,9,3.688155417926846,3.1224987917370144,97.95222996916218,93.49183876532051,102.3028870283822,190.98367753064102,206.6057740567644,194.36143643886888,208.29465351087833
14,15.008937789394873,16,18.828725485436173,14.614154386430249,155.84066604626005,155.26538307439628,164.03463914585365,314.53076614879257,330.0692782917073,317.9085250570204,331.7581577458212
15,11.348975608672518,14,12.755789907849119,12.14704387374702,143.9129356745205,142.26054655034395,156.6408750709841,288.5210931006879,315.2817501419682,291.89885200891575,316.9706295960821
10,9.28537615958794,10,15.196764757148143,10.449881585603695,141.93300143674983,139.55030328589757,150.6211625941941,283.10060657179514,303.2423251883882,286.478365480023,304.9312046425021
18,20.786953557304575,5,5.54604764535078,5.486346335498766,124.39978157184046,123.90553720016311,124.84804476328368,251.81107440032622,251.69608952656736,255.18883330855408,253.3849689806813
1,1.0137485052373845,16,19.77823628649649,1.423024932315837,57.259950864240665,57.25152767899063,70.86893533935697,118.50305535798125,143.73787067871393,121.88081426620913,145.42675013282786
11,10.914587827128171,12,10.25761134541688,9.318003120030149,137.70668320246602,137.21845476546628,146.03543330083338,278.43690953093255,294.07086660166675,281.8146684391604,295.7597460557807
12,20.089962326943503,4,3.8041832034422547,3.7616485339564405,110.39377212649268,109.49702367377705,109.75183380997184,222.9940473475541,221.50366761994368,226.37180625578196,223.19254707405761
19,17.060959592080124,12,13.418466729909376,13.07440656783446,151.80062538805856,150.99174555172402,159.5783659046613,305.98349110344805,321.1567318093226,309.3612500116759,322.8456112634365
1,0.8372914680697682,16,21.92821411622543,1.2845233018399425,50.730653989240665,49.62210314881599,66.77304708643732,103.24420629763198,135.54609417287463,106.62196520585985,137.23497362698856
12,9.857630931959825,5,4.5233419378871345,4.455333242971574,113.86413847324457,113.30593885234231,116.52162147085173,230.61187770468462,235.04324294170345,233.98963661291248,236.73212239581738
17,18.678241781681418,7,7.65561356126876,7.444796691467806,135.41546520503076,135.06941067206634,137.05815643823433,274.1388213441327,276.11631287646867,277.51658025236054,277.8051923305826
11,15.688245644993124,13,12.645884075533624,10.490471885131626,150.22336702865584,148.23831346968058,150.77623748748715,300.47662693936115,303.5524749749743,303.854385847589,305.24135442908823
13,11.719654044985589,19,31.929743239762175,13.94543769864499,153.36409688193763,152.68035351985884,162.1636129332747,309.3607070397177,326.3272258665494,312.73846594794554,328.0161053206633
6,3.922152290804888,11,8.404759173228946,6.016638669614974,112.38894556618376,107.48273235547131,128.53872370484808,218.96546471094263,259.07744740969616,222.3432236191705,260.7663268638101
16,12.416271323974305,13,16.393353683882506,12.536958048822385,150.0936541037267,148.44986598902454,157.90473621230032,300.8997319780491,317.80947242460064,304.27749088627695,319.4983518787146
11,9.127110492264459,17,34.19417617735444,13.353846211747447,145.328321494473,143.83125544524808,160.42969440836907,291.66251089049615,322.85938881673815,295.040269798724,324.5482682708521
10,10.201625525273473,16,13.473623978784786,10.439107484792078,140.8694950157241,140.5962084938405,150.5799112905941,285.192416987681,303.1598225811882,288.57017589590885,304.84870203530215
2,1.8928352141214093,10,11.993011479021321,3.217141516740684,81.88439890290371,81.78848036162437,103.4972717224145,167.57696072324873,208.994543444829,170.9547196314766,210.68342289894292
15,15.242295793340109,18,27.123994631674716,18.14010771503695,162.27209870247,160.23194366166305,172.66417749088086,324.4638873233261,347.3283549817617,327.84164623155397,349.01723443587565
4,4.6035578848013445,9,8.11559837019019,5.084289565702643,112.76321287151957,112.25131792045447,121.80375334727567,228.50263584090894,245.60750669455135,231.8803947491368,247.29638614866528
16,12.80260115172185,5,4.030743287777181,4.126136656602676,112.25202823060249,110.62530360026902,113.4511983688989,225.25060720053804,228.9023967377978,228.6283661087659,230.59127619191173
13,15.452743297609457,12,10.764045711314882,9.469692881623525,144.3948253596735,143.89475777319143,146.68138179652152,291.78951554638286,295.36276359304304,295.1672744546107,297.051643047157
1,1.125378608379016,15,3.338415725884486,1.457738272775805,59.74933142951873,59.329712962497545,71.83297737571618,122.65942592499509,145.66595475143237,126.03718483322297,147.3548342055463
1,0.8748967928058357,17,5.997481007552054,1.3784048615493032,51.73718612844235,50.990035919858755,69.59461905163482,105.98007183971751,141.18923810326964,109.35783074794539,142.87811755738358
12,15.772235292543694,9,8.47495972158801,8.094754162729227,138.61410027030186,137.16943076701682,140.40617631237293,278.33886153403364,282.81235262474587,281.7166204422615,284.5012320788598
6,6.200003303132603,9,6.506147953884969,5.578978769818682,118.14749856887684,116.81723491164841,125.51776842388452,237.63446982329683,253.03553684776904,241.0122287315247,254.72441630188297
1,0.8515305234660634,13,90.6702442279804,1.3322912261925537,51.26725335632355,50.32676920158434,68.23354978673456,104.65353840316868,138.4670995734691,108.03129731139656,140.15597902758304
18,14.836228142505819,6,6.297809845613942,6.6745944470347185,127.8697838577092,127.05208403525468,132.68977478005675,258.10416807050933,267.3795495601135,261.48192697873725,269.06842901422743
3,2.509243041315959,4,5.277228908343793,3.134484000402098,90.36198526678734,89.48024308425101,102.45614448330387,182.96048616850203,206.91228896660775,186.3382450767299,208.60116842072168
